ETER_ID,country,Name,Category,Institution_Category_Standardized,Member_of_European_University_alliance,NUTS2,NUTS2_Label_2016,NUTS2_Label_2021,NUTS3,NUTS3_Label_2016,NUTS3_Label_2021,assessment_datetime_https,assessment_datetime_sh,score,grade
DE0087,de,Johannes Gutenberg-Universität Mainz,public,University,Yes,DEB3,Rheinhessen-Pfalz,Rheinhessen-Pfalz,DEB35,"Mainz, Kreisfreie Stadt","Mainz, Kreisfreie Stadt",2025-01-27 12:45:46.972782,2025-01-28 12:15:09.622218,82.45,A
DE0089,de,Deutsche Universität für Verwaltungswissenschaften Speyer,public,University,No,DEB3,Rheinhessen-Pfalz,Rheinhessen-Pfalz,DEB38,"Speyer, Kreisfreie Stadt","Speyer, Kreisfreie Stadt",2025-01-27 12:46:34.651957,2025-01-28 12:12:48.947560,75.91,B
DE0090,de,Universität Trier,public,University,No,DEB2,Trier,Trier,DEB21,"Trier, Kreisfreie Stadt","Trier, Kreisfreie Stadt",2025-01-27 12:46:51.636746,2025-01-28 12:12:58.599146,78.78,B
DE0091,de,WHU – Otto Beisheim School of Management,private,University,No,DEB1,Koblenz,Koblenz,DEB17,Mayen-Koblenz,Mayen-Koblenz,2025-01-27 12:47:00.383810,2025-01-28 12:13:22.659385,73.6,B
DE0092,de,Universität des Saarlandes Saarbrücken,public,University,Yes,DEC0,Saarland,Saarland,DEC01,Regionalverband Saarbrücken,Regionalverband Saarbrücken,2025-01-27 12:47:50.162131,2025-01-28 12:13:29.272707,84.75,A
DE0093,de,Technische Universität Chemnitz,public,University,No,DED4,Chemnitz,Chemnitz,DED41,"Chemnitz, Kreisfreie Stadt","Chemnitz, Kreisfreie Stadt",2025-01-27 12:47:55.806052,2025-01-28 12:13:19.283795,89.58,A
DE0094,de,Technische Universität Dresden,public,University,No,DED2,Dresden,Dresden,DED21,"Dresden, Kreisfreie Stadt","Dresden, Kreisfreie Stadt",2025-01-27 12:53:24.889131,2025-01-28 12:13:44.650871,80.64,A
DE0096,de,Technische Universität Bergakademie Freiberg,public,University,Yes,DED4,Chemnitz,Chemnitz,DED43,Mittelsachsen,Mittelsachsen,2025-01-27 12:48:19.417228,2025-01-28 12:13:56.317042,84.25,A
DE0100,de,DIU-Dresden Intern. University GmbH Dresden (Priv. H),private,University,No,DED2,Dresden,Dresden,DED21,"Dresden, Kreisfreie Stadt","Dresden, Kreisfreie Stadt",2025-01-27 12:49:22.702375,2025-01-28 12:14:11.045302,75.91,B
DE0101,de,HHL Leipzig Graduate School of Management,private,University,No,DED5,Leipzig,Leipzig,DED51,"Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt",2025-01-27 12:50:00.440145,2025-01-28 12:14:21.720562,75.91,B
DE0102,de,Martin-Luther-Universität Halle-Wittenberg,public,University,No,DEE0,Sachsen-Anhalt,Sachsen-Anhalt,DEE02,"Halle (Saale), Kreisfreie Stadt","Halle (Saale), Kreisfreie Stadt",2025-01-27 13:13:07.345995,2025-01-28 12:14:31.969085,73.6,B
DE0103,de,Otto-von-Guericke-Universität Magdeburg,public,University,No,DEE0,Sachsen-Anhalt,Sachsen-Anhalt,DEE03,"Magdeburg, Kreisfreie Stadt","Magdeburg, Kreisfreie Stadt",2025-01-27 12:49:46.550666,2025-01-28 12:14:32.052184,73.6,B
DE0104,de,Europa-Universität Flensburg,public,University,No,DEF0,Schleswig-Holstein,Schleswig-Holstein,DEF01,"Flensburg, Kreisfreie Stadt","Flensburg, Kreisfreie Stadt",2025-01-27 12:52:14.592757,2025-01-28 12:14:42.623075,75.06,B
DE0105,de,Christian-Albrechts-Universität zu Kiel,public,University,Yes,DEF0,Schleswig-Holstein,Schleswig-Holstein,DEF02,"Kiel, Kreisfreie Stadt","Kiel, Kreisfreie Stadt",2025-01-27 12:50:48.102132,2025-01-28 12:14:49.558801,86.99,A
DE0108,de,Universität Erfurt,public,University,No,DEG0,Thüringen,Thüringen,DEG01,"Erfurt, Kreisfreie Stadt","Erfurt, Kreisfreie Stadt",2025-01-27 12:51:40.203060,2025-01-28 12:15:02.865630,84.75,A
DE0109,de,Technische Universität Ilmenau,public,University,No,DEG0,Thüringen,Thüringen,DEG0F,Ilm-Kreis,Ilm-Kreis,2025-01-27 12:52:20.922926,2025-01-28 12:15:16.347566,78.66,B
DE0110,de,Friedrich-Schiller-Universität Jena,public,University,Yes,DEG0,Thüringen,Thüringen,DEG03,"Jena, Kreisfreie Stadt","Jena, Kreisfreie Stadt",2025-01-27 12:56:11.246023,2025-01-28 12:15:09.807218,81.47,A
DE0111,de,Bauhaus-Universität Weimar,public,University,No,DEG0,Thüringen,Thüringen,DEG05,"Weimar, Kreisfreie Stadt","Weimar, Kreisfreie Stadt",2025-01-27 12:52:51.559262,2025-01-28 12:17:55.831112,82.09,A
DE0112,de,Pädagogische Hochschule Freiburg i.Br.,public,Other,No,DE13,Freiburg,Freiburg,DE131,"Freiburg im Breisgau, Stadtkreis","Freiburg im Breisgau, Stadtkreis",2025-01-27 12:53:29.604943,2025-01-28 12:15:36.548314,83.18,A
DE0113,de,Pädagogische Hochschule Heidelberg,public,Other,No,DE12,Karlsruhe,Karlsruhe,DE125,"Heidelberg, Stadtkreis","Heidelberg, Stadtkreis",2025-01-27 12:53:43.199695,2025-01-28 12:15:40.150150,85.71,A
DE0114,de,Pädagogische Hochschule Karlsruhe,public,Other,No,DE12,Karlsruhe,Karlsruhe,DE122,"Karlsruhe, Stadtkreis","Karlsruhe, Stadtkreis",2025-01-27 12:55:14.828763,2025-01-28 12:15:40.048658,79.12,B
DE0115,de,Pädagogische Hochschule Ludwigsburg,public,Other,No,DE11,Stuttgart,Stuttgart,DE115,Ludwigsburg,Ludwigsburg,2025-01-27 12:55:45.457959,2025-01-28 12:15:59.636014,84.09,A
DE0116,de,Pädagogische Hochschule Schwäbisch Gmünd,public,Other,No,DE11,Stuttgart,Stuttgart,DE11D,Ostalbkreis,Ostalbkreis,2025-01-27 12:55:01.106625,2025-01-28 12:15:59.729949,77.71,B
DE0117,de,Pädagogische Hochschule Weingarten,public,Other,No,DE14,Tübingen,Tübingen,DE148,Ravensburg,Ravensburg,2025-01-27 12:56:11.139926,2025-01-28 12:15:59.632013,83.36,A
DE0119,de,Hochschule für Philosophie München (rk),private,Other,No,DE21,Oberbayern,Oberbayern,DE212,"München, Kreisfreie Stadt","München, Kreisfreie Stadt",2025-01-27 12:55:38.383864,2025-01-28 12:16:22.730330,80.18,A
DE0120,de,Augustana-Hochschule Neuendettelsau (ev),private,Other,No,DE25,Mittelfranken,Mittelfranken,DE256,"Ansbach, Landkreis","Ansbach, Landkreis",2025-01-27 12:56:31.301148,2025-01-28 12:16:23.860153,16.0,F
DE0121,de,Philosophisch-Theologische Hochschule Frankfurt a.M. (rk),private,Other,No,DE71,Darmstadt,Darmstadt,DE712,"Frankfurt am Main, Kreisfreie Stadt","Frankfurt am Main, Kreisfreie Stadt",2025-01-27 12:56:53.441326,2025-01-28 12:16:23.727144,71.8,B
DE0122,de,Theologische Fakultät Fulda (rk),private,Other,No,DE73,Kassel,Kassel,DE732,Fulda,Fulda,2025-01-27 12:57:08.501050,2025-01-28 12:16:43.653626,79.63,B
DE0127,de,Theologische Fakultät Paderborn (rk),private,Other,No,DEA4,Detmold,Detmold,DEA47,Paderborn,Paderborn,2025-01-27 12:57:54.755436,2025-01-28 12:16:43.484939,96.6,A
DE0128,de,Kölner Hochschule für Katholische Theologie,private,Other,No,DEA2,Köln,Köln,DEA23,"Köln, Kreisfreie Stadt","Köln, Kreisfreie Stadt",2025-01-27 12:59:36.811359,2025-01-28 12:16:44.815344,87.0,A
DE0129,de,Kirchliche Hochschule Wuppertal / Bethel (ev),private,Other,No,DEA1,Düsseldorf,Düsseldorf,DEA1A,"Wuppertal, Kreisfreie Stadt","Wuppertal, Kreisfreie Stadt",2025-01-27 12:57:55.270448,2025-01-28 12:17:05.748922,71.8,B
DE0130,de,Theologische Fakultät Trier,private,Other,No,DEB2,Trier,Trier,DEB21,"Trier, Kreisfreie Stadt","Trier, Kreisfreie Stadt",2025-01-27 12:59:38.252326,2025-01-28 12:17:05.670922,78.78,B
DE0131,de,Theologische Hochschule Vallendar,private,Other,No,DEB1,Koblenz,Koblenz,DEB17,Mayen-Koblenz,Mayen-Koblenz,2025-01-27 12:58:18.533588,2025-01-28 12:17:06.034943,71.8,B
DE0133,de,Staatliche Hochschule für Musik Freiburg i.Br.,public,Other,No,DE13,Freiburg,Freiburg,DE131,"Freiburg im Breisgau, Stadtkreis","Freiburg im Breisgau, Stadtkreis",2025-01-27 13:01:14.158207,2025-01-28 12:17:25.728686,86.04,A
