ETER_ID,Name,Category,Institution_Category_Standardized,Member_of_European_University_alliance,Url,NUTS2,NUTS2_Label_2016,NUTS2_Label_2021,NUTS3,NUTS3_Label_2016,NUTS3_Label_2021,assessment_datetime,dnssec_status,non_existence_proof_method,score,grade,algorithms,digest_algorithms,raw_result,country
DE0438,"Hochschule Weserbergland (HSW), Hameln (Priv.FH)",private,University of applied sciences,No,www.hsw-hameln.de,DE92,Hannover,Hannover,DE923,Hameln-Pyrmont,Hameln-Pyrmont,2025-02-07 21:26:47.770764,Valid,NSEC3,98.0,A,"[{'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Key Signing Key (KSK)}, {'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Zone Signing Key (ZSK)}]","[{'code': 2, 'name': 'SHA256', 'classificationRFC8624': 100}]","{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""hsw-hameln.de."", ""type"": 48}], ""Answer"": [{""name"": ""hsw-hameln.de."", ""type"": 48, ""TTL"": 21600, ""data"": ""257 3 8 AwEAAaWj5N5An4qTB4D+zYk2Z7dYxQyYhdBx6e+yoCAsZeBPO/aEs8JtqPwN1GF1ouWjdWrREpSzrg1TaskVfLAvgW0zFCirPV9AAd2Wm95YAJTLW/CVmXVuZ1hyLX1t3eq08J2IHZ8z2q34Cbaa47Y0tAT2rvlUT0/V3gYVJzcIIR+3IBgPpwfBavutUnanDh8buAUoqQamIYS/taeIDFNKAt4btxvP8XfRCKuWRUWsSn46Ae+AauVQn4L20MjrQWYkFQfSJ+dypjSNqjFZ7fxvhmi4ge44cZOTpevkVF+QdXLq5Fr+/Tca6P2ie1mce5OALDPo10MgYZ4oRisOktOEDyAHuXnVbjAX73UJVE099FQrFAd8ca83ewwArg7NQrnyJelxJfkuH5AP+RvvLszVUUd/MXnVa3CNuqmA0ufXAim+wwmluPGb/nuzfGXgPcGxupjZ7dsqN7MbCGaHriT9Te0ROIHIwqqMtW5QQ6w3dyk8gzcms5egVkFkpj527Tfn+Jp4M+LesTHy1/A8R/Rvp6Wa4HsewtsgqWm3/Q2hMPvnJCbTvjaOAVs6l0FZoSqc8bRM7QhjOzrdateD49TtulN0Vc5jcetW8CS7FzAI2RMtAOwFc/EFXLTiStI33EZ5ELXQuLUqWeTVU6sVIPkILIYk9Dfx6nVNqsno2+CC2msF""}, {""name"": ""hsw-hameln.de."", ""type"": 48, ""TTL"": 21600, ""data"": ""256 3 8 AwEAAd4lxrn9gpkXOrtlam4Ec0STYQvPO3OnzzYaF+6GtdWIKM8VFkrmwPYk1Oz5HTnwKZ99pxZR2FpKP6LI4CFbozNsHNasppnj2OV8zTJ1UZ78jjLc8bPb76bicJhlz1ShMCjF0wXsagS4R+OSPHjUDGe2ZT8g/Cv0ioMx72hn8A1IXRYfLkOHkYTY4I+4qbUE0wJtOj3O1xJxNh87zk1600wdhZ2NSulouaGM3MLoRK5vQO4/UyU/3kmC8vDzc6eJTujdZoZclcs8mDHsHa7+klRYcg72FtJdZVfKI2t27MmHd9Urpj18z4TKNz7FwlfGFSp2CB4ZB+v2CrR/z+pW330=""}], ""Comment"": ""Response from 2001:67c:1bc::90.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""hsw-hameln.de."", ""type"": 48}], ""Answer"": [{""name"": ""hsw-hameln.de."", ""type"": 48, ""TTL"": 11670, ""data"": ""256 3 8 AwEAAd4lxrn9gpkXOrtlam4Ec0STYQvPO3OnzzYaF+6GtdWIKM8VFkrmwPYk1Oz5HTnwKZ99pxZR2FpKP6LI4CFbozNsHNasppnj2OV8zTJ1UZ78jjLc8bPb76bicJhlz1ShMCjF0wXsagS4R+OSPHjUDGe2ZT8g/Cv0ioMx72hn8A1IXRYfLkOHkYTY4I+4qbUE0wJtOj3O1xJxNh87zk1600wdhZ2NSulouaGM3MLoRK5vQO4/UyU/3kmC8vDzc6eJTujdZoZclcs8mDHsHa7+klRYcg72FtJdZVfKI2t27MmHd9Urpj18z4TKNz7FwlfGFSp2CB4ZB+v2CrR/z+pW330=""}, {""name"": ""hsw-hameln.de."", ""type"": 48, ""TTL"": 11670, ""data"": ""257 3 8 AwEAAaWj5N5An4qTB4D+zYk2Z7dYxQyYhdBx6e+yoCAsZeBPO/aEs8JtqPwN1GF1ouWjdWrREpSzrg1TaskVfLAvgW0zFCirPV9AAd2Wm95YAJTLW/CVmXVuZ1hyLX1t3eq08J2IHZ8z2q34Cbaa47Y0tAT2rvlUT0/V3gYVJzcIIR+3IBgPpwfBavutUnanDh8buAUoqQamIYS/taeIDFNKAt4btxvP8XfRCKuWRUWsSn46Ae+AauVQn4L20MjrQWYkFQfSJ+dypjSNqjFZ7fxvhmi4ge44cZOTpevkVF+QdXLq5Fr+/Tca6P2ie1mce5OALDPo10MgYZ4oRisOktOEDyAHuXnVbjAX73UJVE099FQrFAd8ca83ewwArg7NQrnyJelxJfkuH5AP+RvvLszVUUd/MXnVa3CNuqmA0ufXAim+wwmluPGb/nuzfGXgPcGxupjZ7dsqN7MbCGaHriT9Te0ROIHIwqqMtW5QQ6w3dyk8gzcms5egVkFkpj527Tfn+Jp4M+LesTHy1/A8R/Rvp6Wa4HsewtsgqWm3/Q2hMPvnJCbTvjaOAVs6l0FZoSqc8bRM7QhjOzrdateD49TtulN0Vc5jcetW8CS7FzAI2RMtAOwFc/EFXLTiStI33EZ5ELXQuLUqWeTVU6sVIPkILIYk9Dfx6nVNqsno2+CC2msF""}]}, ""ds"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""hsw-hameln.de."", ""type"": 43}], ""Answer"": [{""name"": ""hsw-hameln.de."", ""type"": 43, ""TTL"": 13383, ""data"": ""19579 8 2 0D2F9DA1B6874EEA98D449B37A07614855F8768ADF44D85D03C7FB2B149ED177""}]}, ""nsec"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""hsw-hameln.de."", ""type"": 47}], ""Authority"": [{""name"": ""hsw-hameln.de."", ""type"": 6, ""TTL"": 600, ""data"": ""ns.ui-global-dns.de. hostmaster.1und1.com. 2017060209 28800 7200 604800 600""}], ""Comment"": ""Response from 2001:67c:1bc::7.""}, ""nsec3Param"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""hsw-hameln.de."", ""type"": 51}], ""Answer"": [{""name"": ""hsw-hameln.de."", ""type"": 51, ""TTL"": 600, ""data"": ""1 0 21 6779572b55794559356c41676f575a4272446c3936673d3d""}], ""Comment"": ""Response from 192.174.68.90.""}}",de
DE0439,Leibniz - Fachhochschule Hannover (Priv. FH),private,University of applied sciences,No,www.leibniz-fh.de,DE92,Hannover,Hannover,DE929,Region Hannover,Region Hannover,2025-02-07 21:26:47.541796,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""leibniz-fh.de."", ""type"": 48}], ""Authority"": [{""name"": ""leibniz-fh.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns01.agenturserver.de. support.mittwald.de. 1722847712 28800 7200 604800 3600""}], ""Comment"": ""Response from 185.247.151.112.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""leibniz-fh.de."", ""type"": 48}], ""Authority"": [{""name"": ""leibniz-fh.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns01.agenturserver.de. support.mittwald.de. 1722847712 28800 7200 604800 3600""}]}}",de
DE0440,"Hochschule für Gesundheit, Bochum",public,University of applied sciences,No,www.hs-gesundheit.de,DEA5,Arnsberg,Arnsberg,DEA51,"Bochum, Kreisfreie Stadt","Bochum, Kreisfreie Stadt",2025-02-07 21:26:47.571864,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""hs-gesundheit.de."", ""type"": 48}], ""Authority"": [{""name"": ""hs-gesundheit.de."", ""type"": 6, ""TTL"": 600, ""data"": ""ns81.domaincontrol.com. dns.jomax.net. 2024101700 28800 7200 604800 600""}], ""Comment"": ""Response from 97.74.101.32.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""hs-gesundheit.de."", ""type"": 48}], ""Authority"": [{""name"": ""hs-gesundheit.de."", ""type"": 6, ""TTL"": 600, ""data"": ""ns81.domaincontrol.com. dns.jomax.net. 2024101700 28800 7200 604800 600""}], ""Comment"": ""Response from 97.74.101.32.""}}",de
DE0441,Fliedner Fachhochschule Düsseldorf (Priv. ),private,University of applied sciences,No,www.fliedner-fachhochschule.de,DEA1,Düsseldorf,Düsseldorf,DEA11,"Düsseldorf, Kreisfreie Stadt","Düsseldorf, Kreisfreie Stadt",2025-02-07 21:26:47.588877,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""fliedner-fachhochschule.de."", ""type"": 48}], ""Authority"": [{""name"": ""fliedner-fachhochschule.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns01.agenturserver.de. support.mittwald.de. 1737119877 28800 7200 604800 3600""}], ""Comment"": ""Response from 185.247.151.112.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""fliedner-fachhochschule.de."", ""type"": 48}], ""Authority"": [{""name"": ""fliedner-fachhochschule.de."", ""type"": 6, ""TTL"": 786, ""data"": ""ns01.agenturserver.de. support.mittwald.de. 1737119877 28800 7200 604800 3600""}]}}",de
DE0445,Fachhochschule Dresden (Priv. FH),private,University of applied sciences,No,www.fh-dresden.eu,DED2,Dresden,Dresden,DED21,"Dresden, Kreisfreie Stadt","Dresden, Kreisfreie Stadt",2025-02-07 21:26:47.602875,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""fh-dresden.eu."", ""type"": 48}], ""Authority"": [{""name"": ""fh-dresden.eu."", ""type"": 6, ""TTL"": 600, ""data"": ""ns27.domaincontrol.com. dns.jomax.net. 2025013104 28800 7200 604800 600""}], ""Comment"": ""Response from 173.201.71.14.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""fh-dresden.eu."", ""type"": 48}], ""Authority"": [{""name"": ""fh-dresden.eu."", ""type"": 6, ""TTL"": 600, ""data"": ""ns27.domaincontrol.com. dns.jomax.net. 2025013104 28800 7200 604800 600""}], ""Comment"": ""Response from 97.74.103.14.""}}",de
DE0448,Jade Hochschule,public,University of applied sciences,No,www.jade-hs.de,DE94,Weser-Ems,Weser-Ems,DE945,"Wilhelmshaven, Kreisfreie Stadt","Wilhelmshaven, Kreisfreie Stadt",2025-02-07 21:26:47.745764,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""jade-hs.de."", ""type"": 48}], ""Authority"": [{""name"": ""jade-hs.de."", ""type"": 6, ""TTL"": 900, ""data"": ""glob-ipam1.hs-woe.de. postmaster.hs-woe.de. 2010095278 10800 3600 2419200 900""}], ""Comment"": ""Response from 2001:638:d:b102::1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""jade-hs.de."", ""type"": 48}], ""Authority"": [{""name"": ""jade-hs.de."", ""type"": 6, ""TTL"": 900, ""data"": ""glob-ipam1.hs-woe.de. postmaster.hs-woe.de. 2010095278 10800 3600 2419200 900""}], ""Comment"": ""Response from 139.13.250.66.""}}",de
DE0451,SRH Wilhelm Löhe Hochschule,private,University of applied sciences,No,www.srh-hochschule-fuerth.de,DE25,Mittelfranken,Mittelfranken,DE258,"Fürth, Landkreis","Fürth, Landkreis",2025-02-07 21:26:47.748786,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""srh-hochschule-fuerth.de."", ""type"": 48}], ""Authority"": [{""name"": ""srh-hochschule-fuerth.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""a.regfish-ns.net. dns.regfish-ns.net. 1681974962 28800 7200 604800 86400""}], ""Comment"": ""Response from c.regfish-ns.net.(178.21.145.21).""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""srh-hochschule-fuerth.de."", ""type"": 48}], ""Authority"": [{""name"": ""srh-hochschule-fuerth.de."", ""type"": 6, ""TTL"": 786, ""data"": ""a.regfish-ns.net. dns.regfish-ns.net. 1681974962 28800 7200 604800 86400""}]}}",de
DE0452,"Medical School Berlin, Hochschule für Gesundheit und Medizin (Priv. FH)",private,University of applied sciences,No,www.medicalschool-berlin.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin,2025-02-07 21:26:47.783826,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""medicalschool-berlin.de."", ""type"": 48}], ""Authority"": [{""name"": ""medicalschool-berlin.de."", ""type"": 6, ""TTL"": 150, ""data"": ""docks10.rzone.de. hostmaster.strato-rz.de. 2020060744 86400 7200 604800 300""}], ""Comment"": ""Response from docks10.rzone.de.(185.132.34.129).""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""medicalschool-berlin.de."", ""type"": 48}], ""Authority"": [{""name"": ""medicalschool-berlin.de."", ""type"": 6, ""TTL"": 150, ""data"": ""docks10.rzone.de. hostmaster.strato-rz.de. 2020060744 86400 7200 604800 300""}]}}",de
DE0455,Brandenburgische Technische Universität Cottbus-Senftenberg,public,University,Yes,www.b-tu.de,DE40,Brandenburg,Brandenburg,DE402,"Cottbus, Kreisfreie Stadt","Cottbus, Kreisfreie Stadt",2025-02-07 21:26:47.902795,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""b-tu.de."", ""type"": 48}], ""Authority"": [{""name"": ""b-tu.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns.rz.tu-cottbus.de. hostmaster.tu-cottbus.de. 2025012301 21600 3600 1814400 3600""}], ""Comment"": ""Response from 141.43.99.10.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""b-tu.de."", ""type"": 48}], ""Authority"": [{""name"": ""b-tu.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns.rz.tu-cottbus.de. hostmaster.tu-cottbus.de. 2025012301 21600 3600 1814400 3600""}], ""Comment"": ""Response from 141.43.1.1.""}}",de
DE0457,VWA-Hochschule für berufsbegleitendes Studium Stuttgart (Priv.FH),private,University of applied sciences,No,http://www.vwa-hochschule.de/,DE13,Freiburg,Freiburg,DE131,"Freiburg im Breisgau, Stadtkreis","Freiburg im Breisgau, Stadtkreis",2025-02-07 21:26:47.908800,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""vwa-hochschule.de."", ""type"": 48}], ""Authority"": [{""name"": ""vwa-hochschule.de."", ""type"": 6, ""TTL"": 600, ""data"": ""dns.dns1.de. hostmaster.internetwire.de. 2024070113 28800 7200 604800 86400""}], ""Comment"": ""Response from dns.dns2.de.(217.146.22.194).""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""vwa-hochschule.de."", ""type"": 48}], ""Authority"": [{""name"": ""vwa-hochschule.de."", ""type"": 6, ""TTL"": 600, ""data"": ""dns.dns1.de. hostmaster.internetwire.de. 2024070113 28800 7200 604800 86400""}], ""Comment"": ""Response from 95.130.16.246.""}}",de
DE0458,Hochschule Geisenheim University (FH),private,University of applied sciences,No,www.hs-geisenheim.de,DE71,Darmstadt,Darmstadt,DE71D,Rheingau-Taunus-Kreis,Rheingau-Taunus-Kreis,2025-02-07 21:26:48.056737,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""hs-geisenheim.de."", ""type"": 48}], ""Authority"": [{""name"": ""hs-geisenheim.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns01.agenturserver.de. support.mittwald.de. 1736767238 28800 7200 604800 3600""}], ""Comment"": ""Response from 185.247.151.112.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""hs-geisenheim.de."", ""type"": 48}], ""Authority"": [{""name"": ""hs-geisenheim.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns01.agenturserver.de. support.mittwald.de. 1736767238 28800 7200 604800 3600""}], ""Comment"": ""Response from 185.247.151.112.""}}",de
DE0460,IST-Hochschule für Management Düsseldorf (Priv. FH),private,University of applied sciences,No,www.ist-hochschule.de,DEA1,Düsseldorf,Düsseldorf,DEA11,"Düsseldorf, Kreisfreie Stadt","Düsseldorf, Kreisfreie Stadt",2025-02-07 21:26:48.007930,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""ist-hochschule.de."", ""type"": 48}], ""Authority"": [{""name"": ""ist-hochschule.de."", ""type"": 6, ""TTL"": 300, ""data"": ""master.domainkunden.de. hostmaster.domainkunden.de. 2025010701 28800 7200 604800 300""}], ""Comment"": ""Response from 195.234.228.7.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""ist-hochschule.de."", ""type"": 48}], ""Authority"": [{""name"": ""ist-hochschule.de."", ""type"": 6, ""TTL"": 300, ""data"": ""master.domainkunden.de. hostmaster.domainkunden.de. 2025010701 28800 7200 604800 300""}], ""Comment"": ""Response from 195.234.228.7.""}}",de
DE0461,Medizinische Hochschule Brandenburg in Neuruppin (Priv. U),private,University,No,www.mhb-fontane.de,DE40,Brandenburg,Brandenburg,DE401,"Brandenburg an der Havel, Kreisfreie Stadt","Brandenburg an der Havel, Kreisfreie Stadt",2025-02-07 21:26:48.074819,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""mhb-fontane.de."", ""type"": 48}], ""Authority"": [{""name"": ""mhb-fontane.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns1.your-server.de. postmaster.your-server.de. 2025020600 86400 10800 3600000 3600""}], ""Comment"": ""Response from 193.47.99.4.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""mhb-fontane.de."", ""type"": 48}], ""Authority"": [{""name"": ""mhb-fontane.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns1.your-server.de. postmaster.your-server.de. 2025020600 86400 10800 3600000 3600""}], ""Comment"": ""Response from 193.47.99.4.""}}",de
DE0463,Hochschule für Kommunikation und Gestaltung (Priv. FH),private,University of applied sciences,No,www.hfk-bw.de,DE11,Stuttgart,Stuttgart,DE111,"Stuttgart, Stadtkreis","Stuttgart, Stadtkreis",2025-02-07 21:26:48.003930,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""hfk-bw.de."", ""type"": 48}], ""Authority"": [{""name"": ""hfk-bw.de."", ""type"": 6, ""TTL"": 786, ""data"": ""ns1.your-server.de. postmaster.your-server.de. 2024062501 14400 1800 604800 7200""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""hfk-bw.de."", ""type"": 48}], ""Authority"": [{""name"": ""hfk-bw.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns1.your-server.de. postmaster.your-server.de. 2024062501 14400 1800 604800 7200""}], ""Comment"": ""Response from 193.47.99.4.""}}",de
DE0464,HDBW Hochschule der Bayerischen Wirtschaft für angewandte Wissenschaften (Priv. FH),private,University of applied sciences,No,www.hdbw-hochschule.de,DE21,Oberbayern,Oberbayern,DE212,"München, Kreisfreie Stadt","München, Kreisfreie Stadt",2025-02-07 21:26:48.118591,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""hdbw-hochschule.de."", ""type"": 48}], ""Authority"": [{""name"": ""hdbw-hochschule.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns.udag.de. hostmaster.united-domains.de. 2025011701 10800 3600 604800 3600""}], ""Comment"": ""Response from 2001:67c:1bc::91.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""hdbw-hochschule.de."", ""type"": 48}], ""Authority"": [{""name"": ""hdbw-hochschule.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns.udag.de. hostmaster.united-domains.de. 2025011701 10800 3600 604800 3600""}], ""Comment"": ""Response from 192.174.68.8.""}}",de
DE0468,Berlin International University of Applied Sciences,private,University of applied sciences,No,www.berlin-international.de,DE30,Berlin,Berlin,DE300,Berlin,Berlin,2025-02-07 21:26:48.116612,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""berlin-international.de."", ""type"": 48}], ""Authority"": [{""name"": ""berlin-international.de."", ""type"": 6, ""TTL"": 900, ""data"": ""ns-1096.awsdns-09.org. awsdns-hostmaster.amazon.com. 1 7200 900 1209600 86400""}], ""Comment"": ""Response from 205.251.193.89.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""berlin-international.de."", ""type"": 48}], ""Authority"": [{""name"": ""berlin-international.de."", ""type"": 6, ""TTL"": 900, ""data"": ""ns-1096.awsdns-09.org. awsdns-hostmaster.amazon.com. 1 7200 900 1209600 86400""}], ""Comment"": ""Response from 205.251.193.89.""}}",de
DE0469,NBS Northern Business School Hamburg (Priv. FH),private,University of applied sciences,No,www.nbs.de,DE60,Hamburg,Hamburg,DE600,Hamburg,Hamburg,2025-02-07 21:26:48.217842,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""nbs.de."", ""type"": 48}], ""Authority"": [{""name"": ""nbs.de."", ""type"": 6, ""TTL"": 150, ""data"": ""docks13.rzone.de. hostmaster.strato-rz.de. 2020053546 86400 7200 604800 300""}], ""Comment"": ""Response from 217.160.80.140.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""nbs.de."", ""type"": 48}], ""Authority"": [{""name"": ""nbs.de."", ""type"": 6, ""TTL"": 150, ""data"": ""docks13.rzone.de. hostmaster.strato-rz.de. 2020053546 86400 7200 604800 300""}], ""Comment"": ""Response from shades01.rzone.de.(217.160.80.140).""}}",de
DE0470,praxisHochschule Köln (Priv. FH),private,University of applied sciences,No,www.eufh.de,DEA2,Köln,Köln,DEA23,"Köln, Kreisfreie Stadt","Köln, Kreisfreie Stadt",2025-02-07 21:26:48.247840,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""eufh.de."", ""type"": 48}], ""Authority"": [{""name"": ""eufh.de."", ""type"": 6, ""TTL"": 1800, ""data"": ""jeremy.ns.cloudflare.com. dns.cloudflare.com. 2363525228 10000 2400 604800 1800""}], ""Comment"": ""Response from 108.162.192.199.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""eufh.de."", ""type"": 48}], ""Authority"": [{""name"": ""eufh.de."", ""type"": 6, ""TTL"": 786, ""data"": ""jeremy.ns.cloudflare.com. dns.cloudflare.com. 2363525228 10000 2400 604800 1800""}]}}",de
DE0471,HSD Hochschule Döpfer Köln (Priv. FH),private,University of applied sciences,No,www.hs-doepfer.de,DEA2,Köln,Köln,DEA23,"Köln, Kreisfreie Stadt","Köln, Kreisfreie Stadt",2025-02-07 21:26:48.327579,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""hs-doepfer.de."", ""type"": 48}], ""Authority"": [{""name"": ""hs-doepfer.de."", ""type"": 6, ""TTL"": 600, ""data"": ""ns81.domaincontrol.com. dns.jomax.net. 2024112911 28800 7200 604800 600""}], ""Comment"": ""Response from 173.201.69.32.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""hs-doepfer.de."", ""type"": 48}], ""Authority"": [{""name"": ""hs-doepfer.de."", ""type"": 6, ""TTL"": 600, ""data"": ""ns81.domaincontrol.com. dns.jomax.net. 2024112911 28800 7200 604800 600""}], ""Comment"": ""Response from 173.201.69.32.""}}",de
